,constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
0, Dagoretti South,Uthiru,-1.2631329,36.7188955,ffbdfa5981c4005c44f676bc88004e46aad26048,St JOSEPH THE WOKER DISPENSARY,-1.2736118,36.7399945,hospital
1, Dagoretti South,Uthiru,-1.2631329,36.7188955,6b2a8ae13927d0c3e8f6a26d2f33778bf6f86c9c,4kplaza Wellness Center,-1.263422,36.7563,hospital
2, Dagoretti South,Uthiru,-1.2631329,36.7188955,5fa6ac70a0c070b03b8a8db26e63061b596aed5e,Sky Hill Medical Centre,-1.2812408,36.7521992,hospital
3, Dagoretti South,Uthiru,-1.2631329,36.7188955,cb76974ce4398402feb46bf12ef998bfc4792ce2,Midhill Hospital,-1.291332,36.748098,hospital
4, Dagoretti South,Uthiru,-1.2631329,36.7188955,ccd04ca94547a1c9f93d44752045f307decec239,Samawati Medical Centre,-1.2881152,36.6868905,hospital
5, Dagoretti South,Uthiru,-1.2631329,36.7188955,d536c8a4a5d843545b11711550930cc3181fb249,Lions SightFirst Eye Hospital,-1.2551881,36.7503237,hospital
6, Dagoretti South,Uthiru,-1.2631329,36.7188955,cbef0c3dfecec202ed9fa9521e2dc55f1bfcd4e9,St. Peters Medical Centre,-1.2640692,36.7126309,hospital
7, Dagoretti South,Uthiru,-1.2631329,36.7188955,c22bcc7da5fbcc6edbbdc6069a1576cda477aa31,St. Peters ACK Health Centre,-1.258438,36.71319,hospital
8, Dagoretti South,Uthiru,-1.2631329,36.7188955,d077cfb8575632fe8d1e437489faf845f5d45bca,ST PETERS ORTHOPEDIC AND SURGICAL SPECIALITY CENTER,-1.2582683,36.7132804,hospital
9, Dagoretti South,Uthiru,-1.2631329,36.7188955,e6f690a8571817cb5b404e626eae7c865b45e31b,St.Peter's orthopedic and surgical hospital,-1.2582555,36.7132304,hospital
10, Dagoretti South,Uthiru,-1.2631329,36.7188955,e0e551fa662ed1e20c7de61ac0d72904e0749920,Ideal Health Services,-1.2617901,36.7111141,hospital
11, Dagoretti South,Uthiru,-1.2631329,36.7188955,e71f3bc0dda8e4e98ac76fee5eaa1fa806e2acea,Uthiru Dispensary,-1.2588677,36.7111007,hospital
12, Dagoretti South,Uthiru,-1.2631329,36.7188955,26ae6d0b11c08e03e26154128757ea05a582a358,Maichomo Integrated Health Clinic,-1.2642398,36.72842139999999,hospital
13, Dagoretti South,Uthiru,-1.2631329,36.7188955,eb495371d7d9fa7374b8c4bdd9098954d684108e,Uthiru Health Centre,-1.2546986,36.71171629999999,hospital
14, Dagoretti South,Uthiru,-1.2631329,36.7188955,c819142fb2a2152c5d066f2668698b14f4c64275,Nairobi Womens Hospital College,-1.2741245,36.7122342,hospital
15, Dagoretti South,Uthiru,-1.2631329,36.7188955,1d2accb7c783c789f91db9f4f7fd4313fe97c0c4,Upper Kabete Health Centre,-1.2550876,36.7292315,hospital
16, Dagoretti South,Uthiru,-1.2631329,36.7188955,f3382022b2575d500bcbf3cba5e44f0a51197b42,Medsspa Medical Center,-1.2676286,36.73479469999999,hospital
17, Dagoretti South,Uthiru,-1.2631329,36.7188955,2e20e42351d544208e6e4d251c24803b725c73e6,Ivory-Hope Laboratory Services,-1.2788449,36.7135349,hospital
18, Dagoretti South,Uthiru,-1.2631329,36.7188955,b827240b6b7a5ac2af65d5ff0bf271dcfa728226,Elite Medical Services,-1.264959,36.7356151,hospital
19, Dagoretti South,Uthiru,-1.2631329,36.7188955,d5f0bea58192835193e7f6504d64fb0d9d35c995,Waithaka Health Center,-1.2804414,36.7163686,hospital
