constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type,distance_km
 Dagoretti South,Uthiru,-1.2631329,36.7188955,300c8f8de96252d7898a37c8df573939bfaa4211,YUCCA Sound's Staffs,-1.2545241000000005,36.6891925,shopping_mall,3.435822162064105
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,91fb9edd48fc00988a0c680f5942d2be9203be5e,KETON BEAUTY OPTIONS,-1.1648686000000001,36.8245795,shopping_mall,3.4099794290818704
 Westlands,Kitisuru,-1.2395542,36.7839651,6b4b6ec58cf475bbad7763709fb317438b380f82,Two Rivers Mall,-1.2108459999999999,36.7946976,shopping_mall,3.4057529312921755
 Dagoretti South,Uthiru,-1.2631329,36.7188955,4ea0dc401bebdc4f746012f054eee180d1db7d0c,Kinoo Primary Shopping Centre,-1.2494597,36.69177440000001,shopping_mall,3.374540335313104
 Lang'ata,Karen,-1.3283746,36.7049676,64e75243e29910c64cb5ec912abaa37b910fe8d0,Economy Gen. shop,-1.334626,36.675268100000004,shopping_mall,3.3718077503038746
 Embakasi East,Utawala,-1.285877,36.98408679999999,589074263e67d0cb16c0393bd5fd005d5fd229d7,"Bethel Estate, Katani",-1.3161668,36.9853086,shopping_mall,3.368693270285939
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,04c1b9699dd233247acc625f05e1ca0a4c49f4f8,Ngegu Center,-1.1688701000000001,36.82532179999999,shopping_mall,3.3467383120319183
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,91595cbce035cc7c85982fc0c8a235b9ae777017,brooks animal feeds,-1.172621,36.82619299999999,shopping_mall,3.323447164910837
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,1c216f35f892c052bdbc310fcb82d6ab1905aa95,geokims mobi enterprises airtel shop,-1.1685484,36.8262161,shopping_mall,3.2441563043761423
 Dagoretti South,Uthiru,-1.2631329,36.7188955,62083accc7418d4d1854e0d034e3ce9b3a6efd54,Villa Moran Apartment,-1.2530148,36.69150860000001,shopping_mall,3.2437431570312625
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,1dd7613ba102ffeb7e973be333ac8ad381143f5d,Saldana Suppliers,-1.1690241000000001,36.8264723,shopping_mall,3.2217073819416067
 Lang'ata,Karen,-1.3283746,36.7049676,eec442ae76938ca08e77d1d4802d3747309b5a10,Umoja centre,-1.331259,36.676278,shopping_mall,3.2033528968937683
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,7143d3505c27e2a25dc1c95d4e068d096b5b1908,Bookshop,-1.1694126,36.8267348,shopping_mall,3.1982266486150985
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,efe82899ee85d3f25236aa7be2b55b90b7f197ac,JUMIA TRD STATION KIAMBU,-1.1690156999999999,36.8268002,shopping_mall,3.1854268814062037
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,d880a6b5222e3c676ac6060f44b62ee57a7d2b42,Pongezi Plaza,-1.1696236999999998,36.82703520000001,shopping_mall,3.1684015042348275
 Westlands,Kitisuru,-1.2395542,36.7839651,eaabe24edf34ec6a593b5e30236d1549c71b2e05,Bonny Kim Kinyozi,-1.218667,36.76486360000001,shopping_mall,3.1450066872522577
 Kibra,Sarangombe,-1.31226715,36.77745932,f82a97008b004e828549ab93f5f89217a4565a32,Bellion Eng. Ltd,-1.3364051000000001,36.76275629999999,shopping_mall,3.1405458152906918
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,2a78abcdd6085f69945d1dd1b5a210ba4cccd586,Corner Shopping Arcade,-1.1685306,36.8272018,shopping_mall,3.1350254921415464
 Embakasi East,Utawala,-1.285877,36.98408679999999,a6ce07e0a8f1f9a7dd338c27bbec232b33ca4cc2,White house zebra,-1.3071498,37.0024825,shopping_mall,3.1248898542137824
 Westlands,Kitisuru,-1.2395542,36.7839651,abed5cc7f5b676d2dbd82978843dcddabfaa57e7,Rosslyn Riviera Mall,-1.2162555,36.799493700000006,shopping_mall,3.1112176162838434
 Dagoretti South,Uthiru,-1.2631329,36.7188955,fe5ce457a0bf3aae4e7523b3bff1ce361fd8c997,Silverhedge,-1.2526258,36.69302529999999,shopping_mall,3.1022499051720565
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,087a7ef02ca6fc77beb3943171ab18c20318e321,Fireside Communications ltd,-1.1710795,36.8278972,shopping_mall,3.101462221864224
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,aa8f457ae10ebe27a33bcbd4c87e08c3f1748f03,Pima Gas Ralu,-1.1689034,36.8275626,shopping_mall,3.0998377855774044
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,8293c4e33baeba8397cef88d6f68df1b227b34e8,Vam Shopping Complex,-1.1713276000000001,36.8280146,shopping_mall,3.0942572984473675
 Westlands,Kitisuru,-1.2395542,36.7839651,ba047748f1879901c3c084fbd4bf6d3593cfe374,Jemimah Shops,-1.2187806,36.765511,shopping_mall,3.087477943514952
 Westlands,Kitisuru,-1.2395542,36.7839651,d3f99ce417bf8f88a4061935fd134326833e38a1,Njoroge Apartment,-1.2182396,36.76614939999999,shopping_mall,3.0867295109083805
 Westlands,Kitisuru,-1.2395542,36.7839651,8e5ce772ff7c1382aed01b8600f98356602a041d,Jiko Jiko,-1.2185148000000001,36.7658376,shopping_mall,3.0858214001883866
 Lang'ata,Mugumoini,-1.1991235,36.8467412,5a8cec8c276bbdf4e279ae3a32ed697646f0dd7a,W3mall,-1.221208,36.86353539999999,shopping_mall,3.0828848134082723
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,5b1fdb68c62ed6863710bea09475eed49623c0dc,Kasuku Center,-1.2748229,36.794951,shopping_mall,3.079878920086524
 Lang'ata,Karen,-1.3283746,36.7049676,4bd96aa86daa7415532c845465748eed286cd3b5,FLOWILMA SQUARE,-1.3374268999999999,36.6788517,shopping_mall,3.0707858709175624
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,33aeafb0a06439d60145ba612cc7ae9452ae8c10,Xcite & Cool Scent,-1.1691715,36.82793809999999,shopping_mall,3.062170474846684
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,35324e34f5fc196a97f87f3d445612a8320db8a4,Biz Hub Mall,-1.1692034,36.82796629999999,shopping_mall,3.0595297906478462
 Dagoretti South,Uthiru,-1.2631329,36.7188955,e79a1185a1abf4114ed640b71f48ac8e1f17be2a,Ma Naj Shop,-1.2357693,36.7172739,shopping_mall,3.0461153901926568
 Dagoretti South,Uthiru,-1.2631329,36.7188955,1369d188ad5eb6fc50af265d76029f63a504d769,Blessing Furnitures Kinoo,-1.2543736,36.69292000000001,shopping_mall,3.045570870298977
 Westlands,Kitisuru,-1.2395542,36.7839651,e4aad801757bfa95cc13cf295c99ad3dabf36073,Wakai Building,-1.219095,36.7658456,shopping_mall,3.0366734711517305
 Westlands,Kitisuru,-1.2395542,36.7839651,e075506f33a94ada5a0b51df8bbec610db62bc18,Kari's Kinyozi,-1.2189774,36.7661021,shopping_mall,3.027715031153526
 Westlands,Kitisuru,-1.2395542,36.7839651,7ef0da4015bbab874016521ade569158a6f03e96,Kihara Market (108),-1.2187525,36.7664384,shopping_mall,3.022428592281552
 Westlands,Kitisuru,-1.2395542,36.7839651,9843b8c718bdd063f7c722ea4ae53559dcc537e9,Ha Njoroge,-1.2184595,36.7669393,shopping_mall,3.012148385901418
 Dagoretti South,Uthiru,-1.2631329,36.7188955,2ae9e0a65a01af04de01c620f57e4bca21011c76,Makutano Shopping Centre,-1.251255,36.6945602,shopping_mall,3.008611129531824
 Dagoretti North,Gatina,-1.1655719999999998,36.85526373,1b961a4223794131534c0ade9944e408141e1c64,Thingira Wa Gitau Wa Ng'ang'a Wa Mathu,-1.1791493,36.878601,shopping_mall,2.9998496653580413
 Westlands,Karura,-1.2369881,36.83255910000001,25d24bcf2f6c1ca40ca6e3e2841c5b6ded277355,Highpark,-1.2596530000000001,36.81855979999999,shopping_mall,2.960155009881978
 Westlands,Kitisuru,-1.2395542,36.7839651,7d621f60b75954223d23873e182af1896b35551e,Gachie Trye Center,-1.2194018,36.766543,shopping_mall,2.959996424743464
 Westlands,Kitisuru,-1.2395542,36.7839651,26b1179a9951f5aff03f85fa32d86078ead918a6,Njororo Shop,-1.2193736000000002,36.76663349999999,shopping_mall,2.9558082846270985
 Westlands,Karura,-1.2369881,36.83255910000001,5b7662cf0b5e7fbda48e4927e1566e3343c88339,Muthaiga Square Nairobi,-1.2615746,36.84266210000001,shopping_mall,2.9537508170740594
 Westlands,Karura,-1.2369881,36.83255910000001,8d1be246280419cc79c147261a3be8b392246809,Highridge mall,-1.2589742,36.8179351,shopping_mall,2.9340997375222515
 Dagoretti South,Uthiru,-1.2631329,36.7188955,7c0724bdb1b3c4e525296cb52c6c7f93937adea0,Neema Plaza,-1.2543133,36.69419309999999,shopping_mall,2.9141476762614738
 Westlands,Karura,-1.2369881,36.83255910000001,edca65c1bf38c062510ccd47019c3d57494bca03,Deep Sea,-1.2542305,36.812812799999996,shopping_mall,2.9127341423339645
 Westlands,Kitisuru,-1.2395542,36.7839651,7f19b852169d14178cd95f7d6c691c30fe13fc42,Jaks barber,-1.2196438,36.766991600000004,shopping_mall,2.907129526042726
 Westlands,Kitisuru,-1.2395542,36.7839651,9226d0b73b3561e1e41147d0545d3b020824c750,Zaki Furniture,-1.2197765,36.7673725,shopping_mall,2.8685457998761423
 Westlands,Karura,-1.2369881,36.83255910000001,1fe7fa986f2861b5c51cb48acd955de1d67eb755,Diamond Plaza,-1.2583024,36.818444799999995,shopping_mall,2.840585706300744
 Westlands,Karura,-1.2369881,36.83255910000001,5b45c4bed516ff75d5249fbdc1cb104443df4d5f,Vegatable and fruit,-1.2617218000000001,36.82627650000001,shopping_mall,2.8357774988824094
 Westlands,Karura,-1.2369881,36.83255910000001,f86bfb3b9360bea1bedae89ac8e5eb7b5f1a6594,Libya Oil Kenya Limited,-1.2614370000000001,36.839766,shopping_mall,2.832412017732581
 Westlands,Karura,-1.2369881,36.83255910000001,d954ffd8f8f3fb2da5b11b8542a4459a2b01f772,钻石广场,-1.2581584,36.81855059999999,shopping_mall,2.82075433103077
 Westlands,Karura,-1.2369881,36.83255910000001,4d72ab0564e39b894b2e5551559da7b0c8791b82,印度手机,-1.257876,36.818176,shopping_mall,2.8180239520697343
 Westlands,Karura,-1.2369881,36.83255910000001,d57758ea62959d4fb15489a35df2df8015245227,Fun and shop ltd.,-1.257978,36.81844099999999,shopping_mall,2.81083319194534
 Westlands,Karura,-1.2369881,36.83255910000001,eaf43baa7ca81378971ece582f7a8ec3bc7af107,Mobile Plaza,-1.2612835,36.8395259,shopping_mall,2.808586276098668
 Westlands,Karura,-1.2369881,36.83255910000001,cbfa72c4b3116ef44af9f97db82cfd27f9805499,OiLibya Plaza,-1.261226,36.83953770000001,shopping_mall,2.802806922820454
 Westlands,Karura,-1.2369881,36.83255910000001,32adc476d5a048f26afec937fa05b0630acb6fbf,Diamond Plaza 2,-1.2582806999999998,36.8190409,shopping_mall,2.8025346212477578
 Dagoretti South,Uthiru,-1.2631329,36.7188955,e3032d08a93f2b5ce5e806fd80d056775e938e6e,Home Front Entertainment,-1.2393524999999999,36.7272151,shopping_mall,2.7995814100362053
 Westlands,Karura,-1.2369881,36.83255910000001,137e14e557ac235c692d34b256d352ca8405e952,PJ Centre,-1.2566540000000002,36.8168391,shopping_mall,2.7975049696656864
 Kasarani,Mwiki,-1.2322833999999998,36.9275102,0f267feafffa609a190c353c173d3649d62dffd5,Mhasibu Mwiki,-1.2304941999999999,36.9525928,shopping_mall,2.7937470315391297
 Westlands,Karura,-1.2369881,36.83255910000001,8bb06df2e9050c4a7378c0a73eda4bcdebfc3495,Mall nimac homedecor,-1.2547016000000002,36.8147379,shopping_mall,2.791902344085985
 Dagoretti South,Uthiru,-1.2631329,36.7188955,af53696bc6d9f59e694966f91cc0553b1824c129,Opposite Mugaa Apartments,-1.2396996999999998,36.7278964,shopping_mall,2.7894227905974542
 Kasarani,Ruai,-1.2677339,36.9911112,690af8dc8340174ccc3fd9d275715dfbd84a546c,Kadamawe Junction,-1.2629573,37.0157105,shopping_mall,2.784003214352736
 Dagoretti South,Uthiru,-1.2631329,36.7188955,003b5c57464207fff0f9a8430a724d70c6550569,Damson Gas Mart,-1.2395744,36.7270763,shopping_mall,2.7712216989209217
 Westlands,Karura,-1.2369881,36.83255910000001,93eddb1efd06ead42d55bc92993a311b4b3f9432,Sky Mall,-1.2571961,36.818008899999995,shopping_mall,2.7669289685087746
 Dagoretti South,Uthiru,-1.2631329,36.7188955,3b3c31ff760f377ee9f712a1cbda867bd4e94f16,Chegge Kanyi Cresent,-1.2397188000000001,36.7270411,shopping_mall,2.7547806467305618
 Kasarani,Ruai,-1.2677339,36.9911112,2f4a4ba9482092a95f655c63c207700cf74fdad6,Simbara Corner,-1.2593958,37.0142269,shopping_mall,2.730151280155656
 Dagoretti South,Mutuini,-1.3,36.7,f17bc453e68eaa4afe03d1a93fe3ad062d5ab442,"Wa Martin General Shop, Thogoto, Ndaire",-1.2836146000000002,36.68207859999999,shopping_mall,2.698063453480096
 Lang'ata,Mugumoini,-1.1991235,36.8467412,059d7ffd59897d9dd59d43eee9e864324633b724,Amazing Grace Apartments,-1.2082516,36.86917739999999,shopping_mall,2.691162886006472
 Westlands,Kitisuru,-1.2395542,36.7839651,388becb27ca72221859dd39d1d6fab34c5c34731,Herbivore Garden Centre,-1.233108,36.807262,shopping_mall,2.685566330062735
 Dagoretti South,Uthiru,-1.2631329,36.7188955,f779a3fd14ce450adce30b6602356239da3af80e,Kabete Market,-1.240232,36.72653590000001,shopping_mall,2.682697132805623
 Westlands,Kitisuru,-1.2395542,36.7839651,fb4fb6326a367c23d057f36c2e85d375ca4cae07,KA Burn Stage,-1.2204777,36.76931679999999,shopping_mall,2.672522403942517
 Westlands,Karura,-1.2369881,36.83255910000001,461ee97b0c15dcc724632f83483f7c5aefc04d1e,"Mustard Seed Shop, Bookshop and Mpesa",-1.215388,36.8224526,shopping_mall,2.649952765360273
 Westlands,Karura,-1.2369881,36.83255910000001,9edb43261071950f224540fc8b5a0637abc68d75,Angel's Nest,-1.2591187,36.823713,shopping_mall,2.648370056806609
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,d0c0459833dd790548f9a539afb1639f3f3fcc4c,SIA PREFAB HOUSING,-1.323299,36.845085,shopping_mall,2.6334860750750457
 Kasarani,Ruai,-1.2677339,36.9911112,c0d7a39de2bee002c45db0ae205f7cdb28e2fa47,Kwa Horo,-1.258904,37.012907,shopping_mall,2.6127239695215296
 Roysambu,Githurai,-1.2062932,36.9206391,a5bb6e7d96c2385d6fb8d83a03a17fba0e5f232b,The Royal Pets,-1.1928849,36.939856400000004,shopping_mall,2.6035674177047583
 Lang'ata,Mugumoini,-1.1991235,36.8467412,80a9f7a37c5b09dc55f64ee520e9da1886c3aa75,Man Fashion b hz,-1.190861,36.868617799999996,shopping_mall,2.598157389145145
 Lang'ata,Karen,-1.3283746,36.7049676,2724b5995d2c700f4e8d0ffb36638db01d618128,Rehoboth Building - Karen,-1.3127746,36.7222306,shopping_mall,2.585212699180367
 Westlands,Kitisuru,-1.2395542,36.7839651,b3891286c34364d92c66d16e28849d07c41aa4fb,Souk,-1.2295274999999999,36.8048986,shopping_mall,2.5788275248421546
 Westlands,Kitisuru,-1.2395542,36.7839651,3adaa305c48a029921e7dec35e6b4a16f3c21b04,The Village Market,-1.2294041,36.80480290000001,shopping_mall,2.5752196682823603
 Westlands,Kitisuru,-1.2395542,36.7839651,44307e685fd7266a53601f70481bd67498da6c44,Kwa Kamau Shop,-1.2188007,36.7741994,shopping_mall,2.5486994090311432
 Dagoretti South,Uthiru,-1.2631329,36.7188955,fcfb6cec385180b353c94165301513a43fffd4fa,"Bike sales, services and repairs- Bens",-1.2560764,36.697284700000004,shopping_mall,2.525732749027501
 Westlands,Karura,-1.2369881,36.83255910000001,52cea94c652095217d5f96ade83a8e68455c3e06,Gigiri Shopping Centre,-1.2374187,36.81015639999999,shopping_mall,2.48938214196008
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,2a8cb7088e5f46ffd3ee7f9c8c1f73be47621d87,Ngarendare Market,-1.3069138999999999,36.8467816,shopping_mall,2.4599590853671947
 Westlands,Kitisuru,-1.2395542,36.7839651,6518619db51a1704dc0813afabdcbd981246467b,The Village Market,-1.2306191999999998,36.80413079999999,shopping_mall,2.4505563071262526
 Westlands,Kitisuru,-1.2395542,36.7839651,0efd622a9f65e9195f1a56e446fab717293873a4,"Anise Spices, Nuts & Grains",-1.2306591,36.8041134,shopping_mall,2.446994635769881
 Westlands,Karura,-1.2369881,36.83255910000001,59e2086c6a0e151eb2bf7a813782b1300a7414a8,"Makokha General shop, mpesa, etc",-1.2163062,36.825012799999996,shopping_mall,2.446422675259156
 Westlands,Kangemi,-1.2654259,36.7525183,1b00802e271e8a924d91d4ec77dd1f9f790c56fe,HC,-1.2783843000000001,36.769837100000004,shopping_mall,2.403266987906824
 Westlands,Kangemi,-1.2654259,36.7525183,0be031fc447a42517ac4b79200ae10320cf73733,Lavington Curve,-1.2783843000000001,36.769837100000004,shopping_mall,2.403266987906824
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,9ea0ffd2f1d6ebc72ba360fa81c0790a56459988,Adam and Eve Shopping Centre,-1.2635265,36.8039203,shopping_mall,2.3986637863973552
 Dagoretti South,Uthiru,-1.2631329,36.7188955,066ced098ecac3e09ef515fe6500233c4e1698e3,Lordrick Shop,-1.2590358999999998,36.6978201,shopping_mall,2.3852915715236
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,457af29ae21bf34ebcc674a9fb9b69955b542b16,The Mall,-1.2642902,36.802723799999995,shopping_mall,2.375538493297113
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,913ee9b12623823334eb27c31e8dac06935dfc67,"The Mall, Westlands",-1.2642986999999999,36.80269129999999,shopping_mall,2.3739961725536665
 Westlands,Karura,-1.2369881,36.83255910000001,469b830ae79ca70207476b00ff2edf510a143388,Two rivers mall,-1.2566292,36.8241619,shopping_mall,2.3736396841257954
 Westlands,Karura,-1.2369881,36.83255910000001,800fe4e6ed895ba3682a8fa0ce97fb3102288ecb,Gigiri Square,-1.2361073999999999,36.8112125,shopping_mall,2.3736094123569362
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,4bdfbb7c281dec7c06b57be60db59179ddb8a952,htc kenya customer service,-1.2634528999999999,36.803629,shopping_mall,2.3707260717905037
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,c6951010abce02bd35f950e1ebdc6b198a87162d,Shamneel Court,-1.2627378999999999,36.8043697,shopping_mall,2.370333565898734
 Westlands,Karura,-1.2369881,36.83255910000001,51b85f9634bb73709ea1b089877b5d17d98a96da,Warwick Plaza,-1.2353941000000002,36.81130169999999,shopping_mall,2.368314654194197
 Dagoretti South,Uthiru,-1.2631329,36.7188955,c58fafb888c011cad1bec4c30b656e0529e40472,Kinoo Kwa Maasai Shop,-1.2572163,36.698417600000006,shopping_mall,2.3681586128225134
 Westlands,Karura,-1.2369881,36.83255910000001,a47554df291c7544d181c036a8868e38f7254757,Valley View Plaza,-1.2581573,36.830220000000004,shopping_mall,2.3667401093917624
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,a241bed369ae67f8b19260682119ab83c4e6da86,Amee Arcade Building,-1.2627019,36.804277,shopping_mall,2.3602125182925353
 Kamukunji,Eastleigh South,-1.2778285,36.8486835,c7f095a88870613a3595520ef225e81b231f1ffe,Suntex Limited,-1.2821284,36.8278858,shopping_mall,2.359460244277731
 Westlands,Karura,-1.2369881,36.83255910000001,4678cc162e270cde9254023b9ef0cb73f9e2474f,"Warwick Centre, Gigiri.",-1.235574,36.811389,shopping_mall,2.3572258346217394
 Kasarani,Ruai,-1.2677339,36.9911112,d0b01a6d3cef52ac1d4d2324a26920c2831e933a,Ruai Makongeni,-1.2591045,36.97173529999999,shopping_mall,2.3565586979382447
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,6120b78dacdcca7cceca5deadafb0685df34d911,Jipende Africa,-1.3184978,36.8464038,shopping_mall,2.3556626639190803
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,0fadf81c8ef89b2f095c1530e84f70237c9747ab,Lane1 1 Mpesa,-1.2663455,36.799287400000004,shopping_mall,2.3534834950745718
 Westlands,Karura,-1.2369881,36.83255910000001,f3a0a468e5be893ebf7cd8224f70fe06bb9f7d2e,Regal Plaza,-1.2573037,36.8269747,shopping_mall,2.3412728429417267
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,0d32da0d8c20709a1be1a55f417246b79c8a679f,Corner Plaza,-1.2622399,36.804305299999996,shopping_mall,2.326502626733363
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,f23037a791fdfb219225a3cd7dd6f9547a2a8fbf,Brooks Apartments,-1.2364104,36.8068486,shopping_mall,2.324594386138512
 Embakasi North,Kariobangi North,-1.3151376,36.86733961,9a0ebd4a8e8756e19d5a80ebf9961312df8e3b93,Kellico Complex,-1.3270648,36.850181,shopping_mall,2.321742439515326
 Kamukunji,Pumwani,-1.2797575,36.8442693,56e790d9c00cd62b303b20fe987470579e687708,Partex,-1.2814212,36.8236643,shopping_mall,2.2966145988147884
 Embakasi Central,Spring Valley,-1.2477029,36.78923560000001,f17ffc4c94a7c1fe3cd87d88ebe9489244f21dbe,Kenrail Towers,-1.2614908999999999,36.8043191,shopping_mall,2.270631294075303
