constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
 Westlands,Kitisuru,-1.2395542,36.7839651,6dfc78c13283c0932a1f6c4b8eb32233c6c6d327,AG Pharmaceutical,-1.2542561,36.792355,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,2797d719e2b782dc68899048bd7b33c536d5cb87,Acacia Pharmacy,-1.2567393999999998,36.8030405,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,f304d7fbd2cffd9650b9bbe494d4e754cdd36c36,Pentapharm,-1.2579991000000001,36.802314700000004,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,408acc1a1ca5e391a984e4a0e0f701fd2f27e513,Goodlife Pharmacy Westgate,-1.2572275,36.80229320000001,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,17bfec0a5c073e3cdcb02da0928cca5a9df0896e,Goodlife Pharmacy Rosslyn,-1.2161518,36.7994133,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,1ffd27654a90a8bc68e29a31111401c368ba3007,Doveypharma Limited,-1.263829,36.803098999999996,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,3537cc32907ce859ba6575225adbae60f7d49624,Kam Pharmacy Ltd,-1.2650821,36.80441090000001,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,f938268081a10940572b9c9858c0286e62952770,Goodlife Pharmacy Westlands Square,-1.2639943,36.8022533,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,3c8184803c018b2a90508ea14092b7ecf67bc7a3,Goodlife Pharmacy Westlands Arcade,-1.2640363000000001,36.802246600000004,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,c86cc78949d785c64082f2eb12bad4166454a205,Doveypharma Head Offices,-1.2643631000000002,36.8026124,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,588447ea81d7371af998a9b05f7cdad7c665aa89,DOVEYPHARMA HQ,-1.2639086000000002,36.80330059999999,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,25d8c625ab391ee98a5c2154d0c65c067f2367c1,Dan pharmacie ltd,-1.2634926000000002,36.763404200000004,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,64a3d89afa89fcbf76fd72ac17c4be0fa7e65772,Pentapharm Chemist,-1.2646568999999999,36.805112799999996,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,0198e32352de94aa3044705adb800e678e7f9acf,Abha Light Pharma,-1.264398,36.80438699999999,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,f06b7ef26d334fe6e69244b1431cd180378c8e2c,Kam Pharmacy,-1.2650003,36.804766799999996,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,0e3082acefee427e786bb17aa647d34a89a9f6f7,Gilead Pharmaceuticals,-1.2642699,36.8058323,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,e91868cf534e8b21e437a3820ea86d7dc540f9c0,Airtel Money Agent-Vikamed Pahrmacy,-1.2747601,36.78116719999999,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,dbcc0b5fed4d240b588cc922626a2677ac221d57,Docpharma limited,-1.261293,36.821649,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,a13a9abf8b166a9cd568b8eb2dcdd0140ccab0f8,Leleshwa Pharmacy,-1.283385,36.784354,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,a858130c0f59ef6081e6d1b83d95632b1852d686,Ripple Pharmaceuticals Ltd,-1.2695653,36.8168282,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,6dfc78c13283c0932a1f6c4b8eb32233c6c6d327,AG Pharmaceutical,-1.2542561,36.792355,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,2797d719e2b782dc68899048bd7b33c536d5cb87,Acacia Pharmacy,-1.2567393999999998,36.8030405,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,f304d7fbd2cffd9650b9bbe494d4e754cdd36c36,Pentapharm,-1.2579991000000001,36.802314700000004,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,408acc1a1ca5e391a984e4a0e0f701fd2f27e513,Goodlife Pharmacy Westgate,-1.2572275,36.80229320000001,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,17bfec0a5c073e3cdcb02da0928cca5a9df0896e,Goodlife Pharmacy Rosslyn,-1.2161518,36.7994133,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,1ffd27654a90a8bc68e29a31111401c368ba3007,Doveypharma Limited,-1.263829,36.803098999999996,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,3537cc32907ce859ba6575225adbae60f7d49624,Kam Pharmacy Ltd,-1.2650821,36.80441090000001,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,f938268081a10940572b9c9858c0286e62952770,Goodlife Pharmacy Westlands Square,-1.2639943,36.8022533,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,3c8184803c018b2a90508ea14092b7ecf67bc7a3,Goodlife Pharmacy Westlands Arcade,-1.2640363000000001,36.802246600000004,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,c86cc78949d785c64082f2eb12bad4166454a205,Doveypharma Head Offices,-1.2643631000000002,36.8026124,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,588447ea81d7371af998a9b05f7cdad7c665aa89,DOVEYPHARMA HQ,-1.2639086000000002,36.80330059999999,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,25d8c625ab391ee98a5c2154d0c65c067f2367c1,Dan pharmacie ltd,-1.2634926000000002,36.763404200000004,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,64a3d89afa89fcbf76fd72ac17c4be0fa7e65772,Pentapharm Chemist,-1.2646568999999999,36.805112799999996,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,0198e32352de94aa3044705adb800e678e7f9acf,Abha Light Pharma,-1.264398,36.80438699999999,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,f06b7ef26d334fe6e69244b1431cd180378c8e2c,Kam Pharmacy,-1.2650003,36.804766799999996,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,0e3082acefee427e786bb17aa647d34a89a9f6f7,Gilead Pharmaceuticals,-1.2642699,36.8058323,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,e91868cf534e8b21e437a3820ea86d7dc540f9c0,Airtel Money Agent-Vikamed Pahrmacy,-1.2747601,36.78116719999999,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,dbcc0b5fed4d240b588cc922626a2677ac221d57,Docpharma limited,-1.261293,36.821649,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,a13a9abf8b166a9cd568b8eb2dcdd0140ccab0f8,Leleshwa Pharmacy,-1.283385,36.784354,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,a858130c0f59ef6081e6d1b83d95632b1852d686,Ripple Pharmaceuticals Ltd,-1.2695653,36.8168282,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,dda0bc9776b5f03518d7ea358288879839e665d8,Brosh pharmacy,-1.236565,36.792970200000006,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,d08823c17831d3dec8e387cf1b01d12569a5a87c,Pentapharm Chemist,-1.2485003000000001,36.79706949999999,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,d00f53a797c7fc1a041663b639b4c0f54d4fb65d,Chris Pharm Pharmacy,-1.2230618,36.78109500000001,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,fbf4c9ef157d405050b7ef3e2a775ecc5a149382,W.K. Chemist,-1.221962,36.77990379999999,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,f72ac10600b11bbbe328531629c6b8e2367c692c,Kirimari Chemist Duka La Dawa,-1.221884,36.7797333,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,cd2836e54d0426f6994d381be2a5aad9fb8a7fa9,Kandi Chemists,-1.2208481000000002,36.77874,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,c2c8ec2847a48440b1e4d464567f211e52da23fe,Rivamed Chemist,-1.2206534,36.77843119999999,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,4449c4afe1f5c967ef8e1448644d1b00ae0abd2e,Kenya One Comm,-1.2205964,36.7775581,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,6bb1ac0de91fea2685e494972cac1de34dd53abc,Abc pharmacy,-1.2589700000000001,36.7786,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,b9277e6f9cd75e933f29e37847aeab1a79355c6a,MYCHEMIST WAIYAKI WAY (MYDAWA Collection Point),-1.259392,36.77987429999999,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,440bad2f7ca0e9a02ce5c978fe413cf602a28164,ION Kenya Warehouse,-1.2548030000000001,36.7973257,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,6288e873970682ebf979f7c7b0ac7595c5cb9b4d,Chemist,-1.2203838,36.77722120000001,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,ee8edf524e2d311cab4acf55b3128919115b5d0d,MYDAWA online pharmacy,-1.2547663,36.7974269,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,b36ed94701781edd4c3a99ddc28a3e1a369348fa,My Chemist,-1.2594743,36.77973370000001,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,c6522742342be7e244c2d31c8f4c0c1a6e35c1ba,Pharmaplus Pharmacies Waiyaki Way,-1.2599463,36.7860024,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,ddf256ad0dbe0c39aacad4626c26622fc83aa18f,My Chemist,-1.2600901000000002,36.785653100000005,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,94e7f3333fb0ce3270daa4e683d8fe7f9622939b,Safedose Pharmacy,-1.2307081,36.80331339999999,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,a5d61df268da793be229a5eba8efd998d01cef69,Power Chemist,-1.21909,36.7778626,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,09fcfb0534c085c35ffb3e98dfa19f1c21941863,A B C Pharmacy,-1.2597527,36.7769008,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,146e9b4d198e16148192a0a20798a87d55ed21a0,Simba Pharmaceutical,-1.260499,36.78835170000001,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,6dfc78c13283c0932a1f6c4b8eb32233c6c6d327,AG Pharmaceutical,-1.2542561,36.792355,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,2797d719e2b782dc68899048bd7b33c536d5cb87,Acacia Pharmacy,-1.2567393999999998,36.8030405,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,f304d7fbd2cffd9650b9bbe494d4e754cdd36c36,Pentapharm,-1.2579991000000001,36.802314700000004,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,408acc1a1ca5e391a984e4a0e0f701fd2f27e513,Goodlife Pharmacy Westgate,-1.2572275,36.80229320000001,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,17bfec0a5c073e3cdcb02da0928cca5a9df0896e,Goodlife Pharmacy Rosslyn,-1.2161518,36.7994133,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,1ffd27654a90a8bc68e29a31111401c368ba3007,Doveypharma Limited,-1.263829,36.803098999999996,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,3537cc32907ce859ba6575225adbae60f7d49624,Kam Pharmacy Ltd,-1.2650821,36.80441090000001,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,f938268081a10940572b9c9858c0286e62952770,Goodlife Pharmacy Westlands Square,-1.2639943,36.8022533,pharmacy
 Westlands,Kitisuru,-1.2395542,36.7839651,3c8184803c018b2a90508ea14092b7ecf67bc7a3,Goodlife Pharmacy Westlands Arcade,-1.2640363000000001,36.802246600000004,pharmacy
